longitud_url,caracteres_especiales,uso_subdominios,verificar_https,similitud_url_legitimas,palabras_clave_sospechosas,ip_en_lugar_de_dominio,url_acortada,puerto_no_estandar,terminos_seguridad_falsos,profundidad_url,archivo_descargable_sospechoso,parametros_sensibles_url,entropia_url,status_binario
35,8,3,0,[0.23570226],0,0,False,0,False,1,False,0,4.025591860285232,0
23,6,3,1,[0.],0,0,False,0,False,1,False,0,3.6424896731661267,0
31,8,3,1,[0.],0,0,False,0,False,1,False,0,4.106949132758152,0
56,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.10274578087187,0
29,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8278326164749097,0
37,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,3.8614992310092955,0
37,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.229327351940021,0
20,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.721928094887362,0
75,13,3,0,[0.3086067],0,0,False,0,False,4,False,0,4.3783631118090565,1
54,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.726928705787046,1
46,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.072930304900479,0
52,8,3,1,[0.],0,0,False,0,False,2,False,0,4.173822833809282,0
21,6,3,1,[0.],0,0,False,0,False,1,False,0,3.6178096843744547,0
110,16,3,0,[0.15430335],0,0,False,0,False,2,False,0,4.238622359184686,0
37,7,2,0,[0.51639778],0,0,False,0,False,3,False,0,3.976760379833361,1
40,6,2,0,[0.28867513],0,0,False,0,False,2,False,0,4.012814895472355,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.871819708247708,1
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.661226256269789,0
41,8,3,1,[0.],0,0,False,0,False,3,False,0,4.043544614839371,1
57,9,3,0,[0.20412415],0,0,False,0,False,2,False,0,4.277257830602334,0
24,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,4.0220552088742005,1
91,15,3,0,[0.32025631],0,0,False,0,False,3,False,0,4.327720643268498,0
96,15,2,0,[0.15430335],0,0,False,0,False,7,False,0,4.363020643854575,1
61,11,3,0,[0.38490018],0,0,False,0,False,3,False,0,4.740094870626972,0
52,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.144788699110687,0
43,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,4.190929511009918,1
78,15,3,1,[0.16012815],0,0,False,0,False,6,False,0,4.658557949765056,0
32,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.952819531114783,1
108,16,3,0,[0.38490018],0,0,False,0,False,3,False,0,4.605718753120667,0
26,7,4,1,[0.],0,0,False,0,False,1,False,0,3.921029621737614,0
28,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8693312611115176,0
86,11,3,0,[0.36514837],0,0,False,0,False,3,False,0,4.690247533963853,1
46,10,3,0,[0.19245009],0,0,False,0,False,1,False,0,4.631832608042798,0
75,14,3,1,[0.16666667],0,0,False,0,False,7,False,0,4.577758024374166,0
50,10,3,0,[0.18257419],0,0,False,0,False,2,False,0,4.078242691024846,0
41,9,3,1,[0.20412415],0,0,False,0,False,3,False,0,4.250623273270421,0
45,9,3,0,[0.18257419],0,0,False,0,False,3,False,0,4.320096297369663,0
30,6,3,1,[0.],0,0,False,0,False,1,False,0,4.031401845392171,0
22,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,4.004886164091842,0
62,10,3,1,[0.],0,0,False,0,False,2,False,0,4.344672924228474,0
27,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.736006946447657,0
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8731406795131322,0
32,8,4,0,[0.47140452],0,0,False,0,False,1,False,0,3.6665301730294653,1
40,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,3.858694969562841,1
26,6,4,0,[0.25819889],0,0,False,0,False,0,False,0,4.132944044980959,0
119,18,5,0,[0.4330127],0,0,False,0,True,3,False,0,4.857091707333782,1
33,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.089552452560668,0
57,10,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.306684427152618,0
36,8,2,1,[0.],0,0,False,0,False,3,False,0,4.048688113203415,1
33,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.043801694853792,1
47,10,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.113129150361585,0
29,6,2,0,[0.57735027],0,0,False,0,False,2,False,0,4.004364184708143,1
47,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.3462061384974,1
115,15,3,0,[0.3086067],0,0,False,0,False,8,False,0,4.65121052243983,1
91,19,3,0,[0.2981424],0,0,True,0,False,3,False,0,4.895241624577321,0
22,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.6412498004554785,1
129,20,6,0,[0.42008403],0,0,False,0,True,3,False,0,4.620237328690093,1
77,7,2,0,[0.47140452],0,0,False,0,False,3,False,0,4.736286911708352,1
48,8,3,0,[0.23570226],0,0,False,0,False,2,False,0,3.9850877607321724,1
82,10,3,0,[0.38490018],0,0,False,0,False,2,False,0,4.773208748997429,1
276,31,3,1,[0.11547005],0,0,True,0,False,5,False,0,5.5365066913031065,1
32,9,2,0,[0.23570226],0,0,False,0,False,3,False,0,3.9650182662886326,1
28,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.583616975397234,0
26,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.9790978911348045,0
50,10,3,1,[0.19245009],0,0,False,0,False,2,False,0,4.288367439558378,0
79,14,4,1,[0.39735971],0,0,False,0,False,2,False,0,4.302145984006746,1
27,7,3,1,[0.],0,0,False,0,False,1,False,0,4.032303242743954,1
53,9,3,0,[0.40824829],0,0,False,0,False,4,False,0,4.284458313732673,1
50,11,2,0,[0.19245009],0,0,False,0,False,5,False,0,4.133340441068115,1
67,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.245381176735653,0
37,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.208924987016684,1
37,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.432294243948858,1
49,10,5,1,[0.21821789],0,0,True,0,True,1,False,0,4.254930446501112,1
98,15,2,0,[0.33333333],0,0,False,0,True,7,False,0,4.522966890871752,1
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.072905595320056,0
43,8,3,0,[0.23570226],0,0,False,0,False,2,False,0,4.106984383697434,0
13,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.3927474104487847,0
35,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.16429908806447,0
53,9,3,0,[0.21821789],0,0,False,0,False,3,False,0,4.047396824736068,1
85,9,4,0,[0.40824829],0,0,False,0,False,2,False,0,5.000279906598674,1
58,15,3,0,[0.34815531],0,0,False,0,False,4,False,0,4.0877907457645195,1
49,9,2,0,[0.25819889],0,0,False,0,False,2,False,0,4.10621704899493,0
70,11,2,0,[0.43643578],0,0,False,0,False,3,False,0,4.359421368203098,1
114,17,3,0,[0.3086067],0,0,False,0,False,2,False,0,4.845000791663592,1
64,11,3,0,[0.38490018],0,0,False,0,False,4,False,0,4.389566369049407,0
55,11,5,0,[0.38490018],0,0,True,0,False,2,False,0,4.242356024177493,1
48,10,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.16540071973329,0
35,9,3,1,[0.25819889],0,0,True,0,False,1,False,0,4.229003731107053,1
46,9,4,0,[0.18257419],0,0,False,0,False,2,False,0,4.300417118959395,0
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.766645546560783,1
50,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.170881379939832,0
152,26,2,0,[0.23570226],0,0,False,0,False,6,False,0,5.022289024569213,1
22,6,3,1,[0.],0,0,False,0,False,1,False,0,3.629219686524096,0
97,15,2,0,[0.15430335],0,0,False,0,False,7,False,0,4.390574210940917,1
110,19,3,0,[0.14002801],0,0,False,0,False,11,False,0,4.591476615572955,1
33,7,2,0,[0.23570226],0,0,False,0,False,3,False,0,3.9424387261281417,1
113,16,3,1,[0.17407766],0,0,False,0,False,5,False,0,5.342216742143561,1
117,20,3,0,[0.12598816],0,0,False,0,False,9,False,0,4.335807895088228,0
58,12,3,0,[0.36514837],0,0,False,0,False,2,False,0,4.130170660497147,0
120,18,5,1,[0.28867513],0,0,False,0,True,3,False,0,4.8582004420462415,1
259,13,2,0,[0.52981294],0,0,False,0,False,3,False,0,5.8226583661591205,1
25,7,4,0,[0.25819889],0,0,False,0,False,1,False,0,3.643074189428569,0
40,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.0775671571169285,1
73,13,2,0,[0.34815531],0,0,False,0,False,8,False,0,3.9630130346467545,1
40,8,5,1,[0.23570226],0,0,True,0,False,1,False,0,4.146439344671015,1
97,17,3,1,[0.1490712],0,0,False,0,False,4,False,0,4.499679756272509,0
119,18,5,0,[0.4330127],0,0,False,0,True,3,False,0,4.7698243620166645,1
63,10,3,0,[0.19245009],0,0,False,0,False,3,False,0,4.344044161760534,0
27,5,2,0,[0.57735027],0,0,False,0,False,1,False,0,4.032303242743954,1
47,10,2,1,[0.],0,0,False,0,False,2,False,0,4.924596501157707,1
47,9,2,0,[0.40824829],0,0,False,0,False,4,False,0,3.9611026178567625,1
82,14,3,0,[0.46291005],0,0,False,0,False,3,False,0,4.925843584907627,1
31,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.0022680844408445,1
37,6,3,0,[0.51639778],0,0,True,0,False,1,False,0,4.371087149178846,1
38,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,3.893086896197163,1
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.732936468701682,1
24,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.9182958340544896,0
21,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8801799226757376,0
189,24,7,0,[0.37796447],0,0,False,0,True,6,False,0,4.951359051663897,1
76,12,3,0,[0.17407766],0,0,False,0,False,5,False,0,4.363712257179929,1
94,10,3,0,[0.38490018],0,0,False,0,False,4,False,0,4.928608108149388,1
48,7,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.013589126445728,0
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.9500637564362093,0
25,7,3,0,[0.25819889],0,0,False,0,False,1,False,0,3.563074189428569,0
33,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.873812589567827,0
47,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.264606075441666,1
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.829069734504341,1
40,8,2,0,[0.43643578],0,0,False,0,False,2,False,0,4.081687083026441,1
101,10,3,0,[0.40824829],0,0,False,0,True,5,False,0,4.75996782598231,1
33,6,3,1,[0.],0,0,False,0,False,1,False,0,4.4154581344444095,1
51,10,3,1,[0.20412415],0,0,False,0,False,3,False,0,4.211572528951537,0
441,16,3,1,[0.13608276],0,0,False,0,False,6,False,0,4.597832102629823,1
162,16,5,0,[0.36514837],0,0,True,0,True,4,False,0,5.010250265381226,1
96,13,2,1,[0.17407766],0,0,False,0,True,7,False,0,4.428203845429467,1
39,9,3,1,[0.],0,0,False,0,False,1,False,0,4.458103180234289,1
70,10,5,0,[0.40824829],0,0,True,0,False,2,False,0,4.529093467397183,1
64,11,3,0,[0.18257419],0,0,False,0,False,4,False,0,4.406042680182112,0
74,12,3,1,[0.19245009],0,0,False,0,False,4,False,0,4.744888548805369,1
43,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.196175150293235,0
20,7,4,0,[0.25819889],0,1,False,0,False,1,False,0,3.3464393446710154,1
80,17,4,0,[0.1490712],0,0,False,0,False,1,False,0,4.312125989868464,0
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.661226256269789,0
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.921029621737614,0
67,13,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.7691660115087995,0
99,13,3,0,[0.18257419],0,0,False,0,False,2,False,0,4.944668050367372,0
17,5,2,1,[0.],0,0,False,0,False,1,False,0,3.41041725276052,0
96,10,3,1,[0.20412415],0,0,False,0,False,4,False,0,5.3416474336764574,1
62,11,3,0,[0.38490018],0,0,False,0,False,3,False,0,4.073496972739653,0
22,6,3,1,[0.],0,0,False,0,False,1,False,0,3.663532754804254,0
58,10,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.361978305980877,0
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8565647621309544,0
61,8,2,0,[0.20412415],0,0,False,0,False,4,False,0,4.500272075822207,1
27,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.810081020521731,0
209,29,3,0,[0.33968311],0,0,False,0,True,8,False,0,4.98389498524999,1
127,18,5,1,[0.28005602],0,0,False,0,True,2,False,0,4.684556674627414,1
53,11,3,0,[0.38490018],0,0,False,0,False,4,False,0,4.27897729381846,0
34,8,3,0,[0.23570226],0,0,False,0,False,3,False,0,3.9002708419385663,0
21,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.6537567082870006,0
34,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.057476076289931,0
37,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.9696073391174043,0
29,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,4.021268494903765,0
54,11,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.512413725685676,1
38,6,3,0,[0.25819889],0,0,False,0,False,1,False,0,4.45148902643068,1
52,12,3,1,[0.],0,0,False,0,False,1,False,0,4.558438218424666,1
17,5,2,0,[0.33333333],0,0,False,0,False,1,False,0,3.572469458770136,0
416,8,3,1,[0.23570226],0,0,False,0,False,2,False,0,5.496548000135306,1
60,12,4,0,[0.38490018],0,0,False,0,False,3,False,0,4.363501280039722,1
77,13,2,1,[0.15430335],0,0,False,0,True,5,False,0,4.24420489337159,1
101,16,3,0,[0.27216553],0,0,False,0,False,2,False,0,4.172850397241252,0
35,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.243010159554855,0
47,8,2,1,[0.23570226],0,0,False,0,False,2,False,0,3.886917779175428,0
119,16,2,1,[0.14433757],0,0,False,0,False,4,False,0,5.02390864342305,1
89,17,4,1,[0.],0,0,False,0,False,10,False,0,4.227122167968651,1
38,6,3,0,[0.25819889],0,0,False,0,False,0,False,0,4.185703093006736,1
27,6,3,0,[0.25819889],0,0,False,0,False,0,False,0,3.9400726873486547,0
55,9,3,1,[0.21821789],0,0,True,0,False,4,False,0,4.295021423309123,0
29,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7848977027564086,0
36,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.083274571476652,1
78,14,3,1,[0.16012815],0,0,False,0,False,3,False,0,4.595781065761981,0
71,11,3,0,[0.36514837],0,0,False,0,False,5,False,0,4.2067154719243804,1
19,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.6421498816369033,1
28,6,2,1,[0.28867513],0,0,False,0,False,1,False,0,3.91379956460568,0
20,6,3,1,[0.],0,0,False,0,False,1,False,0,3.4841837197791885,0
62,10,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.538896214227932,0
62,11,3,0,[0.40824829],0,0,True,0,False,2,False,0,4.571154278744061,1
27,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.680089353694807,0
131,20,6,0,[0.40824829],0,0,False,0,True,3,False,0,4.829379021835717,1
34,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,4.057476076289931,0
218,41,4,0,[0.04862166],0,1,False,0,False,3,False,0,4.995816844221752,1
41,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.015611760504575,0
75,13,3,0,[0.3086067],0,0,False,0,False,8,False,0,4.24524327755577,1
24,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7406015629507228,0
39,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.304257026388135,1
57,8,4,0,[0.43643578],0,0,False,0,False,1,False,0,4.214664909646714,0
49,12,2,0,[0.34815531],0,0,False,0,False,2,False,0,3.8692856107411173,0
45,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.2356458738189895,0
54,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.476747687188399,0
88,13,3,1,[0.16666667],0,0,False,0,False,3,False,0,4.434974414594543,0
87,7,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.616209267669555,1
98,14,3,0,[0.16666667],0,0,False,0,False,7,False,0,4.788107936686272,1
201,8,3,0,[0.23570226],0,0,False,0,False,2,False,0,5.670466309009755,1
46,9,3,1,[0.21821789],0,0,False,0,False,3,False,0,3.9531525874151106,0
24,6,2,1,[0.28867513],0,0,False,0,False,1,False,0,4.136842188131012,1
276,22,3,0,[0.23570226],0,0,False,0,False,6,False,0,4.8494461823751145,1
26,5,2,1,[0.],0,0,False,0,False,1,False,0,3.719294525666979,0
44,7,2,0,[0.51639778],0,0,False,0,False,3,False,0,4.144106550888951,1
65,12,3,0,[0.18257419],0,0,False,0,True,6,False,0,4.238547245304236,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.791005318712836,1
48,10,3,0,[0.20412415],0,0,False,0,False,4,False,0,4.198934896284056,1
49,8,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.338601170380906,1
44,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.257298596146817,0
33,10,2,1,[0.],0,0,False,0,False,2,False,0,3.858957286668643,1
85,10,2,0,[0.52223297],0,0,True,0,False,4,False,0,4.603016820063185,1
64,12,3,0,[0.19245009],0,0,False,0,False,4,False,0,4.1693981953738835,1
56,11,4,0,[0.18257419],0,0,False,0,False,3,False,0,4.204701244167347,1
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.1898980954642875,0
36,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.0514621540398,0
35,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.264578373902382,0
30,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.031401845392172,0
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.6423714487439023,0
28,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.574164743022575,0
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.9500637564362098,1
40,6,2,1,[0.],0,0,False,0,False,2,False,0,4.027567157116928,0
25,5,3,1,[0.],0,0,False,0,False,0,False,0,3.863465189601646,0
37,7,2,0,[0.23570226],0,0,False,0,False,1,False,0,3.949204974194067,1
24,6,3,1,[0.],0,0,False,0,False,1,False,0,3.6258145836939115,0
56,9,3,1,[0.20412415],0,0,False,0,False,1,False,0,4.310060789343956,0
189,14,3,1,[0.],0,0,False,0,False,4,False,0,4.716558702250595,1
104,17,3,1,[0.19245009],0,0,True,0,False,4,False,0,5.411850598253163,1
51,12,4,0,[0.33333333],0,1,False,0,False,4,False,0,4.1775463035886045,1
44,8,5,1,[0.25819889],0,0,True,0,False,1,False,0,4.282739857027812,1
44,8,2,0,[0.43643578],0,0,False,0,False,3,False,0,3.933990357756304,1
124,18,5,0,[0.4330127],0,0,False,0,True,2,False,0,4.727371815809245,1
49,9,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.117075599518184,0
51,9,3,1,[0.],0,0,False,0,False,2,False,0,4.272737538339062,1
21,6,4,0,[0.25819889],0,0,False,0,False,0,False,0,3.463280517810811,0
34,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.929107606389923,0
19,6,3,0,[0.66666667],0,0,False,0,False,1,False,0,3.576617644908665,1
127,18,5,1,[0.28005602],0,0,False,0,True,2,False,0,4.819243149603372,1
65,13,2,0,[0.17407766],0,0,False,0,False,3,False,0,4.370305074793776,1
50,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,3.974693951646701,1
86,8,3,1,[0.21821789],0,0,False,0,False,2,False,0,4.74321447073064,1
68,11,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.353546255324836,0
65,9,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.622464452110132,1
68,12,3,1,[0.36514837],0,0,False,0,False,1,False,0,4.451310179982967,0
31,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.861476859389222,0
49,9,2,0,[0.20412415],0,0,False,0,False,3,False,0,4.010032487317439,1
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.584303179346712,0
238,35,3,1,[0.10206207],0,0,False,0,False,1,False,0,5.359925977235665,1
48,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.099874739988984,1
40,6,2,0,[0.51639778],0,0,False,0,False,2,False,0,3.975070520364181,0
35,6,2,0,[0.51639778],0,0,False,0,False,1,False,0,3.85416328885666,0
58,9,3,0,[0.43643578],0,0,False,0,False,3,False,0,4.345073995785254,1
22,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.3908054820769813,1
39,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,3.948505667902822,0
144,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,5.5301103314219935,1
43,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.580578057571858,1
43,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,3.885826825457272,1
32,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.6442475629608078,0
42,8,3,1,[0.],0,0,False,0,False,2,False,0,4.198532530221199,1
87,14,4,1,[0.1490712],0,0,False,0,False,3,False,0,4.472378088566368,0
61,10,3,1,[0.19245009],0,0,False,0,False,1,False,0,4.477799788659759,0
48,9,3,1,[0.21821789],0,0,False,0,False,3,False,0,4.022593366144261,0
22,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.845350936622435,1
126,19,5,1,[0.28867513],0,0,False,0,True,3,False,0,4.853827000208815,1
51,9,4,0,[0.57735027],0,0,False,0,False,1,False,0,4.509989802458864,1
39,6,2,0,[0.57735027],0,0,True,0,False,2,False,0,4.057855988582063,1
155,15,3,0,[0.28005602],0,0,False,0,False,7,False,0,5.295349629034192,1
22,6,3,0,[0.25819889],0,0,False,0,False,1,False,0,3.6069367321753205,0
104,18,2,1,[0.13608276],0,0,False,0,False,4,False,0,4.481455590414628,0
37,7,4,1,[0.],0,0,False,0,False,1,False,0,4.046762824854522,0
45,9,2,0,[0.23570226],0,0,False,0,False,2,False,0,4.352203929326469,0
51,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.349210764415338,1
27,6,3,1,[0.],0,0,False,0,False,1,False,0,3.676390632579627,0
29,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.004364184708142,1
23,6,3,1,[0.],0,0,False,0,False,1,False,0,3.5555331514269963,0
63,12,5,0,[0.36514837],0,0,True,0,False,2,False,0,4.181479480487735,1
38,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.05360967172637,0
75,15,2,1,[0.15430335],0,0,False,0,False,5,False,0,4.773121731966098,0
21,6,2,0,[0.57735027],0,0,False,0,False,2,False,0,3.7256507561120933,0
50,10,3,0,[0.19245009],0,0,False,0,False,4,False,0,4.267976439385299,0
35,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.971302302288371,0
30,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.939572261986723,0
43,8,3,0,[0.47140452],0,0,True,0,False,1,False,0,4.106984383697434,0
54,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.712949307598832,1
44,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,3.7921987450852237,1
55,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.542469431935247,1
21,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.6537567082870006,0
34,8,2,0,[0.21821789],0,0,False,0,False,1,False,0,4.256149238118269,1
102,13,4,0,[0.17407766],0,0,False,0,False,5,False,0,4.7449699508705585,1
80,10,3,0,[0.40824829],0,0,True,0,False,2,False,0,4.943942707918269,1
35,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,4.028445159431229,1
39,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.041060551862741,1
42,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.225185279715573,1
36,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.107017709595356,0
27,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.986187965046304,1
36,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.895638807527667,0
35,7,3,1,[0.],0,0,False,0,False,1,False,0,4.150292659616668,1
46,9,2,0,[0.20412415],0,0,False,0,False,4,False,0,4.311074184082722,0
46,9,3,0,[0.21821789],0,0,False,0,False,3,False,0,4.42292738033765,1
199,8,3,1,[0.],0,0,False,0,False,2,False,0,5.60327383689066,1
22,5,2,1,[0.],0,0,False,0,False,1,False,0,3.8453509366224354,1
79,10,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.576420186090041,0
37,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.087567554701196,1
77,7,2,0,[0.47140452],0,0,False,0,False,3,False,0,4.688865035677142,1
41,9,3,0,[0.19245009],0,0,False,0,False,3,False,0,3.7569263239975883,1
77,14,3,0,[0.32025631],0,0,False,0,False,6,False,0,4.341398964220473,1
49,10,3,1,[0.20412415],0,0,True,0,False,4,False,0,4.3386011703809055,0
45,9,5,1,[0.21821789],0,0,True,0,False,1,False,0,3.9912800422112213,1
45,9,4,1,[0.],0,0,False,0,False,2,False,0,4.29464636342018,0
31,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,3.937751955408586,0
48,8,3,0,[0.43643578],0,0,False,0,True,2,False,0,4.454448698502607,1
54,11,5,0,[0.38490018],0,0,True,0,False,1,False,0,4.42436025342339,1
23,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.7409532604048397,0
53,23,3,1,[0.],0,0,False,0,False,1,False,0,4.273983661620526,1
62,10,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.340662439139975,1
46,8,2,0,[0.23570226],0,0,False,0,False,2,False,0,3.762828946063731,1
45,7,2,1,[0.23570226],0,0,False,0,False,1,False,0,4.041092818215358,1
105,18,2,0,[0.14002801],0,0,False,0,False,7,False,0,4.509357666668859,1
63,11,3,0,[0.38490018],0,0,False,0,False,3,False,0,4.2016531955162995,0
49,10,5,1,[0.21821789],0,0,True,0,False,1,False,0,4.28488822250847,1
30,5,3,1,[0.],0,0,False,0,False,0,False,0,3.6980685120588386,0
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.6902603909683838,0
26,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.796217602590056,0
88,14,3,1,[0.16666667],0,0,False,0,False,4,False,0,4.370833399832015,0
113,13,3,0,[0.16666667],0,0,False,0,False,2,False,0,5.1309397246132304,1
72,11,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.528883641464241,0
36,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,3.9375770020923038,1
110,21,13,0,[0.22222222],0,0,False,0,False,2,False,0,4.409306278510221,1
70,10,3,1,[0.21821789],0,0,False,0,False,4,False,0,4.955869224267572,1
138,21,3,1,[0.],0,0,False,0,False,5,False,0,4.401790856881677,0
19,6,3,1,[0.],0,0,False,0,False,1,False,0,3.286629486786195,0
57,10,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.2905496106869325,0
58,11,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.351358960899052,0
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.818705167376186,1
40,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.106198332810095,0
23,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.7950885863977324,0
57,7,2,1,[0.23570226],0,0,False,0,False,2,False,0,4.275505804810933,1
50,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.1537863204943655,1
